code,sec_name_csmar,company_name_csmar,list_date_csmar,list_year_csmar,prospectus_publish_date_csmar,prospectus_sign_date_csmar,issue_price,gross_proceeds,issue_fee,sponsor,Listexg,Nindcd,Nindnme,IndustryCodeC,IndustryNameC,sec_name,first_trade_date,listing_year,Redundancy,BHAR,FSales_Growth,FInvention,_merge,in_csmar_star_ipo_2019_2023,in_current_x_master,valid_overlap,list_year_compare
688479,友车科技,用友汽车信息科技(上海)股份有限公司,2023-05-11,2023.0,2023-05-08,2023-05-08,33.99,122633.88,14093.53,国泰君安证券股份有限公司,1,None,None,I65,软件和信息技术服务业,友车科技,2023-05-11,2023.0,28.94624652455978,-0.1807843967590526,-0.1916291326456192,0.6931471805599453,both,True,True,True,2023.0
688512,慧智微,广州慧智微电子股份有限公司,2023-05-16,2023.0,2023-05-10,2023-05-10,20.92,113596.65,10763.76,华泰联合证券有限责任公司,1,None,None,C39,计算机、通信和其他电子设备制造业,慧智微,2023-05-16,2023.0,31.01436031331593,-0.2545530252072163,-0.0507901751675434,3.4339872044851463,both,True,True,True,2023.0
688552,航天南湖,航天南湖电子信息技术股份有限公司,2023-05-18,2023.0,2023-05-10,2023-05-10,21.17,178489.988,12827.6145,中信建投证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,航天南湖,2023-05-18,2023.0,30.71014492753623,-0.0507740030204646,-0.5902465738445307,2.1972245773362196,both,True,True,True,2023.0
688361,中科飞测,深圳中科飞测科技股份有限公司,2023-05-19,2023.0,2023-05-16,2023-05-16,23.6,188800.0,18961.34,国泰君安证券股份有限公司,1,None,None,C35,专用设备制造业,中科飞测,2023-05-19,2023.0,29.64374403056351,0.0646683016949226,0.5494203484975744,4.219507705176107,both,True,True,True,2023.0
688581,安杰思,杭州安杰思医学科技股份有限公司,2023-05-19,2023.0,2023-05-16,2023-05-16,125.8,182032.6,16931.32,中信证券股份有限公司,1,None,None,C35,专用设备制造业,安杰思,2023-05-19,2023.0,27.480404551201012,-0.0536559596991205,0.2513729367851894,2.0794415416798357,both,True,True,True,2023.0
688458,美芯晟,美芯晟科技(北京)股份有限公司,2023-05-22,2023.0,2023-05-17,2023-05-17,75.0,150075.0,12426.6947,中信建投证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,美芯晟,2023-05-22,2023.0,27.218715995647443,-0.1937361866409762,-0.144266945640542,2.4849066497880004,both,True,True,True,2023.0
688562,航天软件,北京神舟航天软件技术股份有限公司,2023-05-24,2023.0,2023-05-17,2023-05-17,12.68,126800.0,9523.48,国信证券股份有限公司,1,None,None,I65,软件和信息技术服务业,航天软件,2023-05-24,2023.0,30.020630372492835,-0.1964647992621248,-0.3024688994376272,1.9459101490553132,both,True,True,True,2023.0
688593,新相微,上海新相微电子股份有限公司,2023-06-01,2023.0,2023-05-29,2023-05-29,11.18,102750.78,11093.31,中国国际金融股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,新相微,2023-06-01,2023.0,28.58823529411765,-0.2252145450752911,0.0560989155165231,1.9459101490553132,both,True,True,True,2023.0
688523,航天环宇,湖南航天环宇通信科技股份有限公司,2023-06-02,2023.0,2023-05-30,2023-05-30,21.86,89363.68,7053.1012,财信证券股份有限公司,1,None,None,C37,铁路、船舶、航空航天和其他运输设备制造业,航天环宇,2023-06-02,2023.0,29.811461318051578,-0.1268932230544278,0.1136243609434012,2.1972245773362196,both,True,True,True,2023.0
688570,天玛智控,北京天玛智控科技股份有限公司,2023-06-05,2023.0,2023-05-31,2023-05-31,30.26,220898.0,8037.8859,中信建投证券股份有限公司,1,None,None,C40,仪器仪表制造业,天玛智控,2023-06-05,2023.0,25.608930176805515,-0.0548247898388175,-0.1565501460608001,4.143134726391533,both,True,True,True,2023.0
688576,西山科技,重庆西山科技股份有限公司,2023-06-06,2023.0,2023-06-01,2023-06-01,135.8,179939.98,16787.12,东方证券承销保荐有限公司,1,None,None,C35,专用设备制造业,西山科技,2023-06-06,2023.0,30.26078507578702,-0.4106499507323364,-0.0673946000252244,3.1354942159291497,both,True,True,True,2023.0
688623,双元科技,浙江双元科技股份有限公司,2023-06-08,2023.0,2023-06-02,2023-06-02,125.88,186122.39,19486.52,民生证券股份有限公司,1,None,None,C35,专用设备制造业,双元科技,2023-06-08,2023.0,29.39022096850023,-0.1280914868503323,-0.1001332869772539,2.0794415416798357,both,True,True,True,2023.0
688472,阿特斯,阿特斯阳光电力集团股份有限公司,2023-06-09,2023.0,2023-06-06,2023-06-06,11.1,600575.29,27792.86,中国国际金融股份有限公司,1,None,None,C38,电气机械和器材制造业,阿特斯,2023-06-09,2023.0,24.702195791399816,0.0825654929811973,-0.1002649676384085,4.442651256490317,both,True,True,True,2023.0
688334,西高院,西安高压电器研究院股份有限公司,2023-06-19,2023.0,2023-06-13,2023-06-13,14.16,112069.13,6090.83,中国国际金融股份有限公司,1,None,None,M74,专业技术服务业,西高院,2023-06-19,2023.0,28.81553056921996,0.106329577536029,0.3260327808887591,3.091042453358316,both,True,True,True,2023.0
688443,智翔金泰,重庆智翔金泰生物制药股份有限公司,2023-06-20,2023.0,2023-06-15,2023-06-15,37.88,347283.84,18143.6974,海通证券股份有限公司,1,None,None,C27,医药制造业,智翔金泰,2023-06-20,2023.0,31.559330628803245,0.3048757839625199,14.719926489337396,2.0794415416798357,both,True,True,True,2023.0
688543,国科军工,江西国科军工集团股份有限公司,2023-06-21,2023.0,2023-06-16,2023-06-16,43.67,160137.89,15846.55,国泰君安证券股份有限公司,1,None,None,C37,铁路、船舶、航空航天和其他运输设备制造业,国科军工,2023-06-21,2023.0,32.13357731015554,0.3176536066103872,0.1578301689198049,1.0986122886681098,both,True,True,True,2023.0
688620,安凯微,广州安凯微电子股份有限公司,2023-06-27,2023.0,2023-06-19,2023-06-19,10.68,104664.0,12168.1049,海通证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,安凯微,2023-06-27,2023.0,24.68133535660091,-0.1105711297217313,-0.0793608387368862,3.044522437723423,both,True,True,True,2023.0
688629,华丰科技,四川华丰科技股份有限公司,2023-06-27,2023.0,2023-06-20,2023-06-20,9.26,64031.9036,6883.5656,申万宏源证券承销保荐有限责任公司,1,None,None,C39,计算机、通信和其他电子设备制造业,华丰科技,2023-06-27,2023.0,24.30897609382048,0.4988611608556448,0.2083314925355991,3.367295829986474,both,True,True,True,2023.0
688631,莱斯信息,南京莱斯信息技术股份有限公司,2023-06-28,2023.0,2023-06-21,2023-06-21,25.28,103319.36,6339.77,中信证券股份有限公司,1,None,None,I65,软件和信息技术服务业,莱斯信息,2023-06-28,2023.0,33.757407407407406,1.0127880628081762,-0.0394226786478741,2.8903717578961645,both,True,True,True,2023.0
688429,时创能源,常州时创能源股份有限公司,2023-06-29,2023.0,2023-06-26,2023-06-26,19.2,76801.54,6708.43,华泰联合证券有限责任公司,1,None,None,C38,电气机械和器材制造业,时创能源,2023-06-29,2023.0,25.43419062027231,-0.1209494699915059,-0.5893278983985188,3.4657359027997265,both,True,True,True,2023.0
688582,芯动联科,安徽芯动联科微系统股份有限公司,2023-06-30,2023.0,2023-06-27,2023-06-27,26.74,147631.54,12195.6385,中信建投证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,芯动联科,2023-06-30,2023.0,29.99013389711064,-0.0050559644979428,0.2756842368611089,1.791759469228055,both,True,True,True,2023.0
688603,天承科技,广东天承科技股份有限公司,2023-07-10,2023.0,2023-07-04,2023-07-04,55.0,79938.28,9200.37,民生证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,天承科技,2023-07-10,2023.0,24.774193548387096,-0.0973597105445984,0.1231588643427509,2.1972245773362196,both,True,True,True,2023.0
688638,誉辰智能,深圳市誉辰智能装备股份有限公司,2023-07-12,2023.0,2023-07-06,2023-07-06,83.9,83900.0,8449.2919,兴业证券股份有限公司,1,None,None,C35,专用设备制造业,誉辰智能,2023-07-12,2023.0,27.11601584606678,-0.1395374778927598,-0.547327796095849,2.6390573296152584,both,True,True,True,2023.0
688627,精智达,深圳精智达技术股份有限公司,2023-07-18,2023.0,2023-07-13,2023-07-13,46.77,109923.2457,11266.7879,中信建投证券股份有限公司,1,None,None,C35,专用设备制造业,精智达,2023-07-18,2023.0,26.41021897810219,-0.0333060902767068,0.2383211879622632,3.7612001156935624,both,True,True,True,2023.0
688563,航材股份,北京航空材料研究院股份有限公司,2023-07-19,2023.0,2023-07-14,2023-07-14,78.99,710910.0,20148.13,中信证券股份有限公司,1,None,None,C37,铁路、船舶、航空航天和其他运输设备制造业,航材股份,2023-07-19,2023.0,30.491362763915543,0.1534397777609344,0.0461867503575526,2.3978952727983707,both,True,True,True,2023.0
688610,埃科光电,合肥埃科光电科技股份有限公司,2023-07-19,2023.0,2023-07-12,2023-07-12,73.33,124661.0,11149.88,招商证券股份有限公司,1,None,None,C40,仪器仪表制造业,埃科光电,2023-07-19,2023.0,31.01425438596491,-0.2518975314009211,0.0538464511499937,3.58351893845611,both,True,True,True,2023.0
688602,康鹏科技,上海康鹏科技股份有限公司,2023-07-20,2023.0,2023-07-17,2023-07-17,8.66,89955.75,8889.7893,中信建投证券股份有限公司,1,None,None,C26,化学原料和化学制品制造业,康鹏科技,2023-07-20,2023.0,29.658502119642016,-0.073648884950461,-0.3111279137407908,2.1972245773362196,both,True,True,True,2023.0
688450,光格科技,苏州光格科技股份有限公司,2023-07-24,2023.0,2023-07-19,2023-07-19,53.09,87598.5,8816.83,中信证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,光格科技,2023-07-24,2023.0,19.751648351648353,-0.2206236844196953,-0.4006137595295286,3.044522437723423,both,True,True,True,2023.0
688612,威迈斯,深圳威迈斯新能源股份有限公司,2023-07-26,2023.0,2023-07-21,2023-07-21,47.29,199090.9,15509.36,"东方证券承销保荐有限公司,大信会计师事务所(特殊普通合伙)",1,None,None,C36,汽车制造业,威迈斯,2023-07-26,2023.0,33.75048281189648,-0.2358596732224618,0.1538671707327809,2.833213344056216,both,True,True,True,2023.0
688651,盛邦安全,远江盛邦(北京)网络安全科技股份有限公司,2023-07-26,2023.0,2023-07-21,2023-07-21,39.9,75331.2,8101.18,国泰君安证券股份有限公司,1,None,None,I65,软件和信息技术服务业,盛邦安全,2023-07-26,2023.0,28.599571734475376,-0.1827460595920983,0.0092855776730209,2.833213344056216,both,True,True,True,2023.0
688646,逸飞激光,武汉逸飞激光股份有限公司,2023-07-28,2023.0,2023-07-25,2023-07-25,46.8,111340.25,12130.6,民生证券股份有限公司,1,None,None,C35,专用设备制造业,逸飞激光,2023-07-28,2023.0,30.53764954257565,-0.2089696514560683,0.0316181789005697,3.912023005428146,both,True,True,True,2023.0
688347,华虹公司,华虹半导体有限公司,2023-08-07,2023.0,2023-07-31,2023-07-31,52.0,2120300.0,28232.3,"国泰君安证券股份有限公司,海通证券股份有限公司",1,None,None,C39,计算机、通信和其他电子设备制造业,华虹公司,2023-08-07,2023.0,27.64214463840399,-0.0718146400797722,-0.1135769240536168,5.41164605185504,both,True,True,True,2023.0
688671,碧兴物联,碧兴物联科技(深圳)股份有限公司,2023-08-09,2023.0,2023-08-04,2023-08-04,36.12,70903.56,8559.2016,华英证券有限责任公司,1,None,None,C40,仪器仪表制造业,碧兴物联,2023-08-09,2023.0,30.762216924910607,-0.4167419094453946,-0.0590933067679654,1.3862943611198906,both,True,True,True,2023.0
688548,广钢气体,广州广钢气体能源股份有限公司,2023-08-15,2023.0,2023-08-10,2023-08-10,9.87,325561.5848,18780.1211,海通证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,广钢气体,2023-08-15,2023.0,25.383815887156643,-0.1002414616899721,0.1460437992351382,3.4339872044851463,both,True,True,True,2023.0
688592,司南导航,上海司南卫星导航技术股份有限公司,2023-08-16,2023.0,2023-08-09,2023-08-09,50.5,78477.0,9366.63,民生证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,司南导航,2023-08-16,2023.0,27.52231121281465,-0.2074071172194967,0.0028397245114813,1.791759469228055,both,True,True,True,2023.0
688573,信宇人,深圳市信宇人科技股份有限公司,2023-08-17,2023.0,2023-08-11,2023-08-11,23.68,57870.6,7250.58,民生证券股份有限公司,1,None,None,C35,专用设备制造业,信宇人,2023-08-17,2023.0,29.304996755353667,-0.3457836665187173,0.0475409255932405,2.833213344056216,both,True,True,True,2023.0
688693,锴威特,苏州锴威特半导体股份有限公司,2023-08-18,2023.0,2023-08-14,2023-08-14,40.83,75213.16,8733.27,华泰联合证券有限责任公司,1,None,None,C39,计算机、通信和其他电子设备制造业,锴威特,2023-08-18,2023.0,26.03464322647363,-0.3828725295955623,-0.39116483728165,3.1780538303479458,both,True,True,True,2023.0
688591,泰凌微,泰凌微电子(上海)股份有限公司,2023-08-25,2023.0,2023-08-22,2023-08-22,24.98,149880.0,14069.65,安信证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,泰凌微,2023-08-25,2023.0,25.982996811902233,-0.2030286435410243,0.3269042805573239,2.4849066497880004,both,True,True,True,2023.0
688549,中巨芯,中巨芯科技股份有限公司,2023-09-08,2023.0,2023-09-01,2023-09-01,5.18,191307.242,10632.2102,海通证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,中巨芯,2023-09-08,2023.0,34.05322687957418,-0.291419866206689,0.1515505425788139,1.3862943611198906,both,True,True,True,2023.0
688702,盛科通信,苏州盛科通信股份有限公司,2023-09-14,2023.0,2023-09-08,2023-09-08,42.66,213300.0,12878.42,中国国际金融股份有限公司,1,None,None,I65,软件和信息技术服务业,盛科通信,2023-09-14,2023.0,26.07997731140102,-0.1063066741126274,0.0428089637944805,4.3694478524670215,both,True,True,True,2023.0
688716,中研股份,吉林省中研高分子材料股份有限公司,2023-09-20,2023.0,2023-09-15,2023-09-15,29.66,90225.72,10254.3821,海通证券股份有限公司,1,None,None,C26,化学原料和化学制品制造业,中研股份,2023-09-20,2023.0,30.67644483362522,-0.2643165671655211,-0.0505276423807471,1.791759469228055,both,True,True,True,2023.0
688719,爱科赛博,西安爱科赛博电气股份有限公司,2023-09-28,2023.0,2023-09-22,2023-09-22,69.98,144298.76,12529.3581,长江证券承销保荐有限公司,1,None,None,C38,电气机械和器材制造业,爱科赛博,2023-09-28,2023.0,27.021643109540637,-0.3451623896395137,0.1323039035623197,2.70805020110221,both,True,True,True,2023.0
688657,浩辰软件,苏州浩辰软件股份有限公司,2023-10-10,2023.0,2023-09-27,2023-09-27,103.4,115996.188,10965.1451,中信建投证券股份有限公司,1,None,None,I65,软件和信息技术服务业,浩辰软件,2023-10-10,2023.0,26.396005845104725,-0.246054031656172,0.0392987909744049,2.3978952727983707,both,True,True,True,2023.0
688648,中邮科技,中邮科技股份有限公司,2023-11-13,2023.0,2023-11-08,2023-11-08,15.18,51612.0,8046.65,"中邮证券有限责任公司,中国国际金融股份有限公司",1,None,None,C34,通用设备制造业,中邮科技,2023-11-13,2023.0,29.90356394129979,-0.1888844849728751,-0.5326423937327124,3.4657359027997265,both,True,True,True,2023.0
688653,康希通信,格兰康希通信科技(上海)股份有限公司,2023-11-17,2023.0,2023-11-14,2023-11-14,10.5,66864.0,6896.79,招商证券股份有限公司,1,None,None,C39,计算机、通信和其他电子设备制造业,康希通信,2023-11-17,2023.0,27.754702194357368,-0.4052842316685727,0.259846192833895,1.791759469228055,both,True,True,True,2023.0
688652,京仪装备,北京京仪自动化装备技术股份有限公司,2023-11-29,2023.0,2023-11-24,2023-11-24,31.95,134190.0,7564.65,国泰君安证券股份有限公司,1,None,None,C35,专用设备制造业,京仪装备,2023-11-29,2023.0,24.46687306501548,-0.0270094068501486,0.3828489984136729,2.3978952727983707,both,True,True,True,2023.0
688720,艾森股份,江苏艾森半导体材料股份有限公司,2023-12-06,2023.0,2023-12-01,2023-12-01,28.03,61759.44,7309.72,华泰联合证券有限责任公司,1,None,None,C39,计算机、通信和其他电子设备制造业,艾森股份,2023-12-06,2023.0,25.896960329726944,-0.2346133252578579,0.2003923811852725,1.0986122886681098,both,True,True,True,2023.0
