custom_id,sec_code,sec_name,announcement_id,chunk_index,chunk_count,chunk_file,normalization_mode,tokenizer,max_tokens,chunk_chars,chunk_compact_chars,chunk_glm4_tokens,Text_len,Chunk_num,chunk_token_proxy,summary_compact_chars,summary_chars,summary_text,summary_token_proxy,sentence_count,sentence_count_reported,sentence_count_mismatch,n0,n1,n2,n3,n4,n5,high_score_count,high_score_share,summary_sentence_count,summary_high_score_gap,relevant_score,relevant_score_model,summary_glm4_tokens,Summary_len_proxy,Summary_len_glm4,Redundancy_chunk_proxy,Redundancy_chunk_glm4,Redundancy_chunk_proxy_w99,Redundancy_chunk_glm4_w99,innovation_terms_all_union,innovation_terms_without_target,innovation_rate_all_union,innovation_rate_without_target,source_glm_batch,source_dir,source_shard
688058_1206982496_glm4_dewrap_join_chunk_0009,688058,宝兰德,1206982496,9,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0009.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7825,7375,3977,3977,22,3977,185,189,发行人与多家企业合作，包括渭南市互联网信息办公室、北京惠邦天地技术有限公司、年华数据科技有限公司等，合作内容包括应用服务器BES Application Server、应用性能管理软件BES WebGate、云管理平台BES CloudLink等技术服务。合作历史始于2010年至2019年不等。主要客户包括中国光大银行、中国联合网络通信有限公司、宁波银行等金融机构和电信企业。,93,33,33,0,0,0,0,33,0,0,0,0.0,3,3,3.0,,84,93,84,42.763440860215056,47.345238095238095,,,177,26,44.505908976615544,6.537591149107367,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0010,688058,宝兰德,1206982496,10,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0010.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7100,6608,3959,3959,22,3959,137,137,发行人主要服务于电信、金融和政府领域，以电信行业为主。发行人自2009年起与中国移动建立合作，主要销售中间件产品及相关服务，并逐步进入智能运维产品领域。截至2019年8月，发行人对中国移动的新增订单金额较2018年同期有所增长，预期对中国移动的销售收入不存在大幅下滑的情况。,69,47,47,0,38,6,2,0,1,0,1,0.0212765957446808,3,2,0.2978723404255319,,75,69,75,57.3768115942029,52.78666666666667,,,122,25,30.815862591563526,6.3147259408941645,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0011,688058,宝兰德,1206982496,11,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0011.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6949,6370,3970,3970,22,3970,252,252,"发行人2019年对中国移动技术服务收入预计达5,377.84万元，较2018年增长；软件产品销售收入1,126.85万元，与2018年基本持平。报告期内，发行人对中国移动销售收入占比分别为51.87%、72.28%、82.11%和74.50%，直销模式占比逐年提升至98.20%。发行人中间件产品主要应用于中国移动核心业务系统，如BOSS、CRM等，其中11个省级子公司BOSS、CRM核心系统采用发行人中间件建设。截至报告期末，发行人与中国移动在手订单金额为6,628.44万元，双方保持稳定销售规模。",126,48,48,0,0,0,0,10,18,20,38,0.7916666666666666,6,-32,4.208333333333333,,140,126,140,31.50793650793651,28.357142857142858,,,24,11,6.045340050377834,2.7707808564231735,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0012,688058,宝兰德,1206982496,12,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0012.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7161,6638,3911,3911,22,3911,193,193,"发行人中间件产品已在中国移动11个省份的核心业务系统大规模应用，替代国外主流产品。发行人在中国移动国产品牌中间件市场占有率名列前茅。报告期内，发行人持续获得中国移动订单，销售规模从2009年的717.49万元增长至2018年的10,348.03万元。发行人向中国移动销售覆盖全国31个省市自治区，合作关系持续稳定。发行人客户集中度较高，主要客户为中国移动，但具备面向市场的独立经营能力。",97,62,62,0,15,20,12,8,5,2,7,0.1129032258064516,5,-2,1.5806451612903225,,106,97,106,40.31958762886598,36.89622641509434,,,57,14,14.574277678343137,3.5796471490667345,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0013,688058,宝兰德,1206982496,13,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0013.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7099,6772,3913,3913,22,3913,198,198,发行人客户集中度较高，主要客户为中国移动，占比达43.02%。公司专注于电信领域，与同行业公司相比客户结构差异较大。公司具备独立经营能力，研发、销售、服务体系完整。公司在政府领域逐步拓展，已承接北京住房公积金管理中心、公安部第一研究所等项目，并提供自主研发的数据交换平台及数据集成平台。公司在政府信息化市场具有技术优势，但进入时间较短，经验不足。公司在金融领域产品具有通用性，但国内市场份额较小。,99,54,54,0,12,15,10,9,6,2,8,0.1481481481481481,6,-2,1.7777777777777777,,102,99,102,39.525252525252526,38.36274509803921,,,66,21,16.8668540761564,5.366726296958855,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0014,688058,宝兰德,1206982496,14,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0014.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7355,6927,3972,3972,22,3972,287,288,发行人向宁波银行、光大银行等提供BES WebGate网上银行系统、中间件维护服务等，2016-2019年6月收入分别为15.38万元、145.62万元、15.38万元、28.30万元。金融行业中间件市场由IBM、Oracle主导，国内企业市场份额较小，发行人逐步进入金融领域但销售规模较小。发行人竞争优势在于国内企业服务灵活贴近客户，劣势在于市场份额、行业地位和经营经验不足。金融行业中间件市场空间占整体市场的24.20%，国内企业面临国产化替代带来的市场空间。发行人产品已在中国移动总部及其下属11个省级子公司核心系统中得到应用，是中国移动核心系统中间件国产供应商中首位。,144,47,47,0,12,15,10,5,4,1,5,0.1063829787234042,6,1,1.5106382978723405,,154,144,154,27.583333333333332,25.79220779220779,,,63,30,15.861027190332326,7.552870090634442,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0015,688058,宝兰德,1206982496,15,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0015.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6524,6061,3604,3604,22,3604,237,237,发行人产品在电信行业稳定性优势明显，已成功应用于北京住房公积金管理中心、公安部第一研究所等政府部门及光大银行、宁波银行等金融机构。中国移动作为全球领先电信运营商，是发行人最大客户，占据国内电信市场一半以上份额，2016-2018年收入超7000亿元。发行人客户集中度较高主要因电信行业集中度高，且发行人与中国移动合作稳定，通过公开招标获取业务。发行人主要供应商无关联关系，采购金额占营业收入比例较小，不存在过度依赖。公司固定资产主要为电子设备和办公设备，无形资产为外购软件。,119,58,58,0,19,15,10,8,5,1,6,0.1034482758620689,5,-1,1.4482758620689655,,123,119,123,30.285714285714285,29.30081300813008,,,99,16,27.46947835738069,4.439511653718091,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0016,688058,宝兰德,1206982496,16,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0016.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6532,5668,3890,3890,22,3890,81,81,公司拥有65项软件著作权登记证书，拥有12项注册商标。公司被北京市科学技术委员会等机构认定为高新技术企业，资格有效期3年。报告期内，公司经营用的房屋均为租赁方式。,41,66,66,0,18,36,8,3,1,0,1,0.0151515151515151,3,2,0.9848484848484848,,41,41,41,94.8780487804878,94.8780487804878,,,20,12,5.141388174807197,3.084832904884319,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0017,688058,宝兰德,1206982496,17,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0017.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7301,6682,3996,3996,22,3996,181,181,发行人租赁房屋主要用于软件开发，报告期租赁费用占营业收入比例较小。核心技术包括高性能EJB技术，采用私有通信协议和优化负载均衡算法，提升性能和并发能力，应用于中国移动省公司CRM系统。分布式集群中会话对象Session共享方法，采用分布式缓存集群存储session数据，支持线性扩展。基于弱引用队列检测资源泄露技术，通过扫描弱引用对象队列定位未关闭资源对象位置。,91,62,62,0,22,15,10,7,5,3,8,0.1290322580645161,6,-2,1.467741935483871,,90,91,90,43.91208791208791,44.4,,,120,39,30.03003003003003,9.75975975975976,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0018,688058,宝兰德,1206982496,18,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0018.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7571,7275,3980,3980,22,3980,297,297,发行人技术能自动修复资源泄露问题，增强连接池稳定性，避免死锁。通过统一存储中间件配置文件，节省存储空间，提高配置管理效率。Java内存泄漏分析技术减少人力消耗，降低维护要求，提升系统稳定性。运行时Java类动态注入技术无需重启应用，提升监控能力。基于Zookeeper的分布式事件通知机制简化分布式事件处理，提高告警系统灵活性和实时性。高性能线程调度模型和无锁队列技术提升中间件性能。分布式文件监控和备份中心保证文件一致性，提高系统安全性。所见即所得的部署计划工具实现自动化部署，提升业务上线速度。端到端监控技术帮助快速定位故障。指标数据异常机器学习分析技术无需人工设置阈值，准确判定异常数据。,149,12,78,1,0,0,0,0,12,0,12,1.0,6,-6,4.0,,160,149,160,26.711409395973153,24.875,,,184,39,46.231155778894475,9.798994974874372,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0019,688058,宝兰德,1206982496,19,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0019.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7498,7263,3963,3963,22,3963,215,215,发行人采用集成学习技术和特征向量定义实现指标数据异常分析，提升异常判定准确率和实时性。发行人开发图计算根源分析技术，根据请求调用链构建依赖关系图，判定应用故障组件，提升故障分析能力。发行人研发容量预测技术，通过机器学习算法预测系统资源需求，实现智能扩容。发行人开发慢消费者自动识别和处理技术，通过流量控制和模型分析识别慢消费者，保障消息系统稳定性。发行人研发优先级线程池技术，将线程分为三级处理紧急请求，保障高优先级交易及时处理。,108,48,48,0,6,15,12,8,6,1,7,0.1458333333333333,5,-2,1.9166666666666667,,121,108,121,36.69444444444444,32.752066115702476,,,194,58,48.95281352510724,14.635377239465052,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0020,688058,宝兰德,1206982496,20,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0020.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,7038,6591,3977,3977,22,3977,256,256,发行人拥有18项核心技术，包括优先级线程池技术、Java内存泄漏分析技术、运行时Java类动态注入技术等，这些技术显著提升了产品性能和效率。核心技术产品实现营业收入占比在2019年1-6月达到100%，2018年度为88.39%，2017年度为91.26%，2016年度为98.84%。发行人对核心技术采取多方面保护措施，包括软件著作权、专利申请及竞业禁止协议。目前已有10项专利正在申请中，其中8项已进入实质审查阶段，2项处于初审或合格阶段。核心技术以软件产品形式形成商业价值，具有较高技术门槛和突出性能贡献。,128,26,62,1,0,0,0,0,18,8,26,1.0,6,-20,4.3076923076923075,,143,128,143,31.0703125,27.81118881118881,,,196,73,49.28337943173246,18.35554438018607,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0021,688058,宝兰德,1206982496,21,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0021.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,6766,6379,3916,3916,22,3916,258,258,公司拥有多项创新技术，包括轻量级内存泄漏监控、资源对象泄露检测、运行时Java类注入、Java应用服务器活动请求实时获取、基于ZooKeeper的分布式事件通知、精确信息采集控制及负载均衡处理方法。公司共有4项在研项目，涉及AI运维、Kubernetes容器云平台、服务网格及JavaEE8规范研究。报告期内研发费用主要为职工薪酬，2019年1-6月研发费用增长主要因无软件开发项目，研发人员薪酬全部计入研发费用。公司研发人员占比高，核心技术人员稳定，研发机构设置完善，技术创新机制以市场为导向，注重技术储备和激励。,129,60,60,0,10,15,12,13,7,3,10,0.1666666666666666,5,-5,2.0166666666666666,,138,129,138,30.356589147286822,28.3768115942029,,,396,133,101.12359550561796,33.9632277834525,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
688058_1206982496_glm4_dewrap_join_chunk_0022,688058,宝兰德,1206982496,22,22,results/glm4_dewrap_rechunk_trial_20260705/dewrap_join/chunks/688058_1206982496_glm4_dewrap_join_chunk_0022.txt,dewrap_join,THUDM/glm-4-9b-chat-hf,4000,3057,2877,1621,1621,22,1621,341,341,公司核心技术包括无状态化技术、消费者优先级递减技术、虚拟机管理、计划任务管理、作业系统、WebSSH技术、业务-管理网分离、应用生命周期管理工具、实例编排工具、集群事件持久化、图形化流水线编排、灰度发布、全量指标基线、指标数据异常统计分析、日志模式发现、Java实例监控技术、Kubernetes监控技术、监控插件管理技术、告警引擎技术、自动巡检技术、系统资源画像技术。公司研发体系完善，研发具有较强的前瞻性，技术水平、产品性能始终紧跟市场脚步。公司推出了云计算解决方案产品，包括云中间件和容器云PaaS管理平台；同时在大数据发展趋势下，公司推出了大数据解决方案产品，包括宝兰德数据交换平台、宝兰德数据集成平台和宝兰德数据可视化软件。截至本招股意向书签署日，公司不存在境外经营情况。,171,30,30,0,6,10,8,4,2,0,2,0.0666666666666666,4,2,1.5333333333333334,,191,171,191,9.47953216374269,8.486910994764397,,,70,16,43.1832202344232,9.870450339296733,table2_next50,glm4_dewrap_join_full543_20260705,siliconflow_glm4_32b_table2_next50_shard1_20260707
